time_sec,command,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26,lookahead1,lookahead2
16.611,,,,,,0x18d,"[3, 0, 126, 5, 36, 4, 103, 0]",,,,,,,,
16.621,,,,,,0x701,[5],,,,,,,,
16.634,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
16.645,,,,,,0x18e,"[5, 35, 3, 8, 0, 0, 0, 42]",,,,,,,,
16.647,,,,,,0x28e,"[60, 4, 209, 251, 231, 251, 36, 4]",,,,,,,,
16.654,,,,,,0x18f,"[65, 247, 202, 236, 0, 0, 0, 0]",,,,,,,,
16.661,,,,,,0x20e,"[5, 32, 3, 199, 255, 0, 0, 0]",,,,,,,,
16.666,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
16.669,,,,,,0x20a,"[2, 0, 80, 4, 0, 0, 0, 0]",,,,,,,,
16.678,,,,,,0x18f,"[85, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.691,,,,,,0x20b,"[2, 0, 6, 252, 0, 0, 0, 0]",,,,,,,,
16.697,,,,,,0x18b,"[3, 0, 126, 5, 237, 251, 11, 0]",,,,,,,,
16.705,,,,,,0x18c,"[3, 0, 140, 5, 243, 251, 15, 0]",,,,,,,,
16.712,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
16.724,,,,,,0x18d,"[3, 0, 125, 5, 68, 4, 144, 0]",,,,,,,,
16.733,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
16.752,,,,,,0x20e,"[5, 32, 3, 199, 255, 0, 0, 0]",,,,,,,,
16.755,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.766,,,,,,0x20e,"[5, 32, 3, 199, 255, 0, 0, 0]",,,,,,,,
16.772,,,,,,0x20b,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,,,
16.776,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.780,,,,,,0x20d,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,,,
16.784,,,,,,0x20c,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,,,
16.790,,,,,,0x20a,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,,,
16.791,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
16.793,,,,-0.037,-0.750,,,,,,,,,,
16.794,,,,,,,,,,,,,,-0.492,-3.992
16.816,,,,,,0x20e,"[5, 32, 3, 199, 255, 0, 0, 0]",,,,,,,,
16.822,,,,,,,,,,,,,,-0.492,-3.992
16.826,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.829,,,,,,0x18b,"[3, 0, 128, 5, 176, 251, 38, 0]",,,,,,,,
16.830,,-0.107,-4.811,,,,,,,,,,,,
16.834,,,,,,0x18c,"[3, 0, 142, 5, 171, 251, 36, 0]",,,,,,,,
16.837,,,,,,0x18d,"[3, 0, 128, 5, 26, 4, 53, 0]",,,,,,,,
16.840,,,,,,0x20a,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,,,
16.856,,,,,,0x20d,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,,,
16.858,,,,,,0x70a,[5],,,,,,,,
16.860,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.862,,,,,,0x701,[5],,,,,,,,
16.867,,,,,,0x20b,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,,,
16.876,,,,,,0x20c,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,,,
16.883,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
16.887,,,,,,0x18f,"[65, 247, 216, 236, 0, 0, 0, 0]",,,,,,,,
16.892,,,,,,0x18e,"[5, 47, 3, 223, 255, 0, 0, 42]",,,,,,,,
16.897,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
16.899,,,,,,0x80,[],,,,,,,,
16.905,,,,,,0x20c,"[2, 0, 243, 251, 0, 0, 0, 0]",,,,,,,,
16.908,,,,,,0x20d,"[2, 0, 61, 4, 0, 0, 0, 0]",,,,,,,,
16.911,,,,,,0x20e,"[5, 32, 3, 33, 0, 0, 0, 0]",,,,,,,,
16.916,,,,,,0x18b,"[3, 0, 126, 5, 241, 251, 66, 0]",,,,,,,,
16.929,,,,,,0x28e,"[41, 4, 176, 251, 171, 251, 26, 4]",,,,,,,,
16.934,,,,,,0x18c,"[3, 0, 140, 5, 247, 251, 62, 0]",,,,,,,,
16.955,,,,,,0x23a,"[178, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
16.960,,,,,,0x20e,"[5, 32, 3, 33, 0, 0, 0, 0]",,,,,,,,
16.965,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
16.976,,,,,,0x18a,"[3, 0, 132, 5, 63, 4, 121, 0]",,,,,,,,
16.984,,,,,,0x20e,"[5, 32, 3, 140, 255, 0, 0, 0]",,,,,,,,
16.989,,,,,,0x20e,"[5, 32, 3, 140, 255, 0, 0, 0]",,,,,,,,
16.993,,,,,,0x18f,"[85, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.000,,,,,,0x20c,"[2, 0, 243, 251, 0, 0, 0, 0]",,,,,,,,
17.005,,,,,,0x20d,"[2, 0, 61, 4, 0, 0, 0, 0]",,,,,,,,
17.013,,,,,,0x18e,"[5, 27, 3, 26, 0, 0, 0, 42]",,,,,,,,
17.014,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.025,,,,,,0x23a,"[194, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.030,,,,,,0x70e,"[5, 95, 130, 27, 0, 71, 52, 54]",,,,,,,,
17.035,,,,,,0x20b,"[2, 0, 133, 251, 0, 0, 0, 0]",,,,,,,,
17.037,,,,,,0x20c,"[2, 0, 133, 251, 0, 0, 0, 0]",,,,,,,,
17.041,,,,,,0x58b,"[75, 4, 32, 6, 19, 0, 0, 0]",,,,,,,,
17.042,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
17.052,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
17.055,,,,,,0x20d,"[2, 0, 207, 3, 0, 0, 0, 0]",,,,,,,,
17.058,,,,,,0x20e,"[5, 32, 3, 7, 0, 0, 0, 0]",,,,,,,,
17.067,,,,,,0x18d,"[3, 0, 124, 5, 51, 4, 126, 0]",,,,,,,,
17.070,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
17.073,,,,,,0x18f,"[93, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.077,,,,,,0x701,[5],,,,,,,,
17.078,,,,,,0x28e,"[63, 4, 241, 251, 247, 251, 40, 4]",,,,,,,,
17.082,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.085,,,,,,0x23a,"[210, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.087,,,,,,0x20b,"[2, 0, 133, 251, 0, 0, 0, 0]",,,,,,,,
17.089,,,,,,0x20c,"[2, 0, 133, 251, 0, 0, 0, 0]",,,,,,,,
17.091,,,,,,0x20a,"[2, 0, 207, 3, 0, 0, 0, 0]",,,,,,,,
17.093,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.095,,,,,,0x20e,"[5, 32, 3, 45, 0, 0, 0, 0]",,,,,,,,
17.099,,,,,,0x20a,"[2, 0, 207, 3, 0, 0, 0, 0]",,,,,,,,
17.104,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.108,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.113,,,,,,0x28e,"[35, 4, 13, 252, 7, 252, 51, 4]",,,,,,,,
17.144,,,,,,0x23a,"[226, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.146,,,,,,0x18b,"[3, 0, 125, 5, 193, 251, 149, 0]",,,,,,,,
17.148,,,,,,0x18d,"[3, 0, 126, 5, 251, 3, 23, 0]",,,,,,,,
17.152,,,,,,0x20b,"[2, 0, 248, 251, 0, 0, 0, 0]",,,,,,,,
17.155,,,,,,0x20a,"[2, 0, 66, 4, 0, 0, 0, 0]",,,,,,,,
17.158,,,,,,0x701,[5],,,,,,,,
17.162,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.165,,,,,,0x18e,"[5, 35, 3, 220, 255, 0, 0, 42]",,,,,,,,
17.168,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.170,,,,,,0x20b,"[2, 0, 252, 251, 0, 0, 0, 0]",,,,,,,,
17.172,,,,,,0x20a,"[2, 0, 70, 4, 0, 0, 0, 0]",,,,,,,,
17.175,,,,,,0x20d,"[2, 0, 70, 4, 0, 0, 0, 0]",,,,,,,,
17.201,,,,,,0x20b,"[2, 0, 252, 251, 0, 0, 0, 0]",,,,,,,,
17.202,,,,0.007,-0.744,,,,,,,,,,
17.203,,,,,,,,,,,,,,5.732,2.232
17.210,,,,,,,,,,,,,,5.732,2.232
17.218,,,,,,0x20c,"[2, 0, 252, 251, 0, 0, 0, 0]",,,,,,,,
17.220,,-0.102,-5.118,,,,,,,,,,,,
17.226,,,,,,0x20d,"[2, 0, 70, 4, 0, 0, 0, 0]",,,,,,,,
17.229,,,,,,0x70b,[5],,,,,,,,
17.235,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.242,,,,,,0x20e,"[5, 32, 3, 45, 0, 0, 0, 0]",,,,,,,,
17.248,,,,,,0x20e,"[5, 32, 3, 232, 255, 0, 0, 0]",,,,,,,,
17.251,,,,,,0x20e,"[5, 32, 3, 232, 255, 0, 0, 0]",,,,,,,,
17.254,,,,,,0x701,[5],,,,,,,,
17.259,,,,,,0x20e,"[5, 32, 3, 232, 255, 0, 0, 0]",,,,,,,,
17.262,,,,,,0x80,[],,,,,,,,
17.267,,,,,,0x20c,"[2, 0, 252, 251, 0, 0, 0, 0]",,,,,,,,
17.269,,,,,,0x20e,"[5, 32, 3, 232, 255, 0, 0, 0]",,,,,,,,
17.284,,,,,,0x20d,"[2, 0, 70, 4, 0, 0, 0, 0]",,,,,,,,
17.287,,,,,,0x18f,"[93, 247, 194, 236, 0, 0, 0, 0]",,,,,,,,
17.290,,,,,,0x20e,"[5, 32, 3, 232, 255, 0, 0, 0]",,,,,,,,
17.293,,,,,,0x28e,"[47, 4, 193, 251, 12, 252, 31, 4]",,,,,,,,
17.298,,,,,,0x23a,"[18, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.300,,,,,,0x18f,"[65, 247, 213, 236, 0, 0, 0, 0]",,,,,,,,
17.304,,,,,,0x20c,"[2, 0, 201, 251, 0, 0, 0, 0]",,,,,,,,
17.307,,,,,,0x20e,"[5, 32, 3, 202, 255, 0, 0, 0]",,,,,,,,
17.309,,,,,,0x20d,"[2, 0, 19, 4, 0, 0, 0, 0]",,,,,,,,
17.314,,,,,,0x20e,"[5, 32, 3, 202, 255, 0, 0, 0]",,,,,,,,
17.320,,,,,,0x70c,[5],,,,,,,,
17.327,,,,,,0x18e,"[5, 28, 3, 9, 0, 0, 0, 42]",,,,,,,,
17.332,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.336,,,,,,0x28e,"[47, 4, 193, 251, 12, 252, 31, 4]",,,,,,,,
17.339,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.342,,,,,,0x23a,"[34, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.346,,,,,,0x18a,"[3, 0, 134, 5, 57, 4, 43, 0]",,,,,,,,
17.351,,,,,,0x20e,"[5, 32, 3, 6, 0, 0, 0, 0]",,,,,,,,
17.361,,,,,,0x20b,"[2, 0, 179, 251, 0, 0, 0, 0]",,,,,,,,
17.363,,,,,,0x20a,"[2, 0, 253, 3, 0, 0, 0, 0]",,,,,,,,
17.366,,,,,,0x18f,"[65, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
17.369,,,,,,0x20b,"[2, 0, 179, 251, 0, 0, 0, 0]",,,,,,,,
17.378,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.384,,,,,,0x20a,"[2, 0, 253, 3, 0, 0, 0, 0]",,,,,,,,
17.392,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
17.396,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.400,,,,,,0x28e,"[57, 4, 223, 251, 224, 251, 62, 4]",,,,,,,,
17.408,,,,,,0x18b,"[3, 0, 126, 5, 211, 251, 108, 0]",,,,,,,,
17.412,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.415,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.423,,,,,,0x20b,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.427,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.429,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.431,,,,,,0x58d,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,,,
17.441,,,,,,0x18a,"[3, 0, 132, 5, 2, 4, 61, 0]",,,,,,,,
17.445,,,,,,0x80,[],,,,,,,,
17.447,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.450,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.461,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.466,,,,,,0x28e,"[2, 4, 211, 251, 208, 251, 27, 4]",,,,,,,,
17.473,,,,,,0x18f,"[65, 247, 239, 236, 0, 0, 0, 0]",,,,,,,,
17.475,,,,,,0x20b,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.486,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.490,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.505,,,,,,0x20e,"[5, 32, 3, 19, 0, 0, 0, 0]",,,,,,,,
17.510,,,,,,0x18b,"[3, 0, 126, 5, 201, 251, 31, 0]",,,,,,,,
17.517,,,,,,0x20b,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.521,,,,,,0x20a,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.525,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
17.528,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.532,,,,,,0x18d,"[3, 0, 126, 5, 38, 4, 98, 0]",,,,,,,,
17.535,,,,,,0x701,[5],,,,,,,,
17.539,,,,,,0x20e,"[5, 32, 3, 198, 255, 0, 0, 0]",,,,,,,,
17.543,,,,,,0x18e,"[5, 28, 3, 232, 255, 0, 0, 42]",,,,,,,,
17.547,,,,,,0x20e,"[5, 32, 3, 198, 255, 0, 0, 0]",,,,,,,,
17.551,,,,,,0x18a,"[3, 0, 133, 5, 54, 4, 77, 0]",,,,,,,,
17.559,,,,,,0x20e,"[5, 32, 3, 198, 255, 0, 0, 0]",,,,,,,,
17.568,,,,,,0x20b,"[2, 0, 233, 251, 0, 0, 0, 0]",,,,,,,,
17.572,,,,,,0x20d,"[2, 0, 51, 4, 0, 0, 0, 0]",,,,,,,,
17.577,,,,,,0x18f,"[79, 247, 248, 236, 0, 0, 0, 0]",,,,,,,,
17.581,,,,,,0x18e,"[5, 39, 3, 254, 255, 0, 0, 42]",,,,,,,,
17.583,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.588,,,,-0.053,-0.796,,,,,,,,,,
17.590,,,,,,,,,,,,,,-0.475,-3.975
17.595,,,,,,0x20c,"[2, 0, 176, 251, 0, 0, 0, 0]",,,,,,,,
17.602,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.605,,,,,,,,,,,,,,-0.475,-3.975
17.613,,,,,,0x20e,"[5, 32, 3, 198, 255, 0, 0, 0]",,,,,,,,
17.622,,-0.105,-5.432,,,,,,,,,,,,
17.625,,,,,,0x18b,"[3, 0, 126, 5, 217, 251, 47, 0]",,,,,,,,
17.628,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.634,,,,,,0x20e,"[5, 32, 3, 6, 0, 0, 0, 0]",,,,,,,,
17.637,,,,,,0x18a,"[3, 0, 132, 5, 12, 4, 68, 0]",,,,,,,,
17.639,,,,,,0x20b,"[2, 0, 176, 251, 0, 0, 0, 0]",,,,,,,,
17.642,,,,,,0x20c,"[2, 0, 176, 251, 0, 0, 0, 0]",,,,,,,,
17.645,,,,,,0x20d,"[2, 0, 250, 3, 0, 0, 0, 0]",,,,,,,,
17.646,,,,,,0x20e,"[5, 32, 3, 6, 0, 0, 0, 0]",,,,,,,,
17.652,,,,,,0x18e,"[5, 23, 3, 245, 255, 0, 0, 42]",,,,,,,,
17.656,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.659,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.672,,,,,,0x80,[],,,,,,,,
17.675,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.678,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.695,,,,,,0x18f,"[65, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
17.702,,,,,,0x71f,"[5, 255, 44, 27, 0, 72, 176, 45]",,,,,,,,
17.705,,,,,,0x20e,"[5, 32, 3, 6, 0, 0, 0, 0]",,,,,,,,
17.707,,,,,,0x20e,"[5, 32, 3, 6, 0, 0, 0, 0]",,,,,,,,
17.714,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.719,,,,,,0x18b,"[3, 0, 125, 5, 225, 251, 63, 0]",,,,,,,,
17.725,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.727,,,,,,0x18e,"[5, 23, 3, 245, 255, 0, 0, 42]",,,,,,,,
17.736,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.738,,,,,,0x23a,"[130, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.743,,,,,,0x701,[5],,,,,,,,
17.749,,,,,,0x18f,"[66, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.754,,,,,,0x20e,"[5, 32, 3, 213, 255, 0, 0, 0]",,,,,,,,
17.762,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.765,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.766,,,,,,0x18f,"[65, 247, 221, 236, 0, 0, 0, 0]",,,,,,,,
17.778,,,,,,0x80,[],,,,,,,,
17.780,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,,,
17.783,,,,,,0x20a,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,,,
17.786,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,,,
17.791,,,,,,0x18e,"[5, 25, 3, 4, 0, 0, 0, 42]",,,,,,,,
17.795,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
17.801,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,,,
17.810,,,,,,0x20b,"[2, 0, 187, 251, 0, 0, 0, 0]",,,,,,,,
17.818,,,,,,0x20c,"[2, 0, 187, 251, 0, 0, 0, 0]",,,,,,,,
17.822,,,,,,0x20d,"[2, 0, 5, 4, 0, 0, 0, 0]",,,,,,,,
17.826,,,,,,0x70c,[5],,,,,,,,
17.831,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,,,
17.835,,,,,,0x70f,"[5, 163, 133, 27, 0, 49, 50, 51]",,,,,,,,
17.839,,,,,,0x18d,"[3, 0, 126, 5, 38, 4, 97, 0]",,,,,,,,
17.842,,,,,,0x70a,[5],,,,,,,,
17.844,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,,,
17.850,,,,,,0x20b,"[2, 0, 187, 251, 0, 0, 0, 0]",,,,,,,,
17.852,,,,,,0x20c,"[2, 0, 187, 251, 0, 0, 0, 0]",,,,,,,,
17.854,,,,,,0x20d,"[2, 0, 5, 4, 0, 0, 0, 0]",,,,,,,,
17.859,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.868,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.873,,,,,,0x23a,"[162, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.881,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.885,,,,,,0x20b,"[2, 0, 210, 251, 0, 0, 0, 0]",,,,,,,,
17.887,,,,,,0x20a,"[2, 0, 28, 4, 0, 0, 0, 0]",,,,,,,,
17.891,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
17.917,,,,,,0x20c,"[2, 0, 210, 251, 0, 0, 0, 0]",,,,,,,,
17.925,,,,,,0x20d,"[2, 0, 28, 4, 0, 0, 0, 0]",,,,,,,,
17.927,,,,,,0x18b,"[3, 0, 126, 5, 209, 251, 53, 0]",,,,,,,,
17.930,,,,,,0x701,[5],,,,,,,,
17.932,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
17.936,,,,,,0x18e,"[5, 28, 3, 251, 255, 0, 0, 42]",,,,,,,,
17.939,,,,,,0x28e,"[20, 4, 215, 251, 222, 251, 38, 4]",,,,,,,,
17.940,,,,,,0x23a,"[178, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
17.942,,,,,,0x18f,"[65, 247, 200, 236, 0, 0, 0, 0]",,,,,,,,
17.946,,,,,,0x20b,"[2, 0, 205, 251, 0, 0, 0, 0]",,,,,,,,
17.948,,,,,,0x20c,"[2, 0, 205, 251, 0, 0, 0, 0]",,,,,,,,
17.950,,,,,,0x20a,"[2, 0, 23, 4, 0, 0, 0, 0]",,,,,,,,
17.952,,,,,,0x20e,"[5, 32, 3, 237, 255, 0, 0, 0]",,,,,,,,
17.956,,,,,,0x20e,"[5, 32, 3, 237, 255, 0, 0, 0]",,,,,,,,
17.960,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
17.982,,,,,,0x20e,"[5, 32, 3, 229, 255, 0, 0, 0]",,,,,,,,
17.985,,,,,,0x20c,"[2, 0, 205, 251, 0, 0, 0, 0]",,,,,,,,
17.990,,,,,,0x20d,"[2, 0, 23, 4, 0, 0, 0, 0]",,,,,,,,
17.991,,,,-0.005,-0.761,,,,,,,,,,
17.991,,,,,,,,,,,,,,-0.535,-4.035
17.996,,,,,,,,,,,,,,-0.535,-4.035
18.000,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
18.003,,,,,,0x20e,"[5, 32, 3, 229, 255, 0, 0, 0]",,,,,,,,
18.003,,-0.111,-5.739,,,,,,,,,,,,
18.014,,,,,,0x18e,"[5, 37, 3, 254, 255, 0, 0, 42]",,,,,,,,
18.016,,,,,,0x23a,"[194, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
18.020,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
18.025,,,,,,0x18b,"[3, 0, 126, 5, 217, 251, 57, 0]",,,,,,,,
18.027,,,,,,0x701,[5],,,,,,,,
18.029,,,,,,0x70d,[5],,,,,,,,
18.036,,,,,,0x80,[],,,,,,,,
18.041,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
18.045,,,,,,0x58b,"[75, 4, 32, 6, 19, 0, 0, 0]",,,,,,,,
18.048,,,,,,0x20a,"[2, 0, 23, 4, 0, 0, 0, 0]",,,,,,,,
18.051,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
18.056,,,,,,0x20d,"[2, 0, 23, 4, 0, 0, 0, 0]",,,,,,,,
18.060,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
18.062,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
18.066,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
18.070,,,,,,0x28e,"[44, 4, 217, 251, 228, 251, 29, 4]",,,,,,,,
18.073,,,,,,0x23a,"[210, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
18.075,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
18.081,,,,,,0x20e,"[5, 32, 3, 215, 255, 0, 0, 0]",,,,,,,,
18.088,,,,,,0x20b,"[2, 0, 199, 251, 0, 0, 0, 0]",,,,,,,,
18.096,,,,,,0x20a,"[2, 0, 17, 4, 0, 0, 0, 0]",,,,,,,,
18.099,,,,,,0x20d,"[2, 0, 17, 4, 0, 0, 0, 0]",,,,,,,,
18.126,,,,,,0x20c,"[2, 0, 199, 251, 0, 0, 0, 0]",,,,,,,,
18.133,,,,,,0x20d,"[2, 0, 17, 4, 0, 0, 0, 0]",,,,,,,,
18.135,,,,,,0x18b,"[3, 0, 125, 5, 219, 251, 75, 0]",,,,,,,,
18.138,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
18.142,,,,,,0x18e,"[5, 26, 3, 252, 255, 0, 0, 42]",,,,,,,,
18.147,,,,,,0x28e,"[26, 4, 217, 251, 228, 251, 29, 4]",,,,,,,,
18.153,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
18.160,,,,,,0x18d,"[3, 0, 126, 5, 24, 4, 82, 0]",,,,,,,,
18.163,,,,,,0x20e,"[5, 32, 3, 111, 255, 0, 0, 0]",,,,,,,,
18.165,,,,,,0x80,[],,,,,,,,
18.169,,,,,,0x20b,"[2, 0, 189, 251, 0, 0, 0, 0]",,,,,,,,
18.172,,,,,,0x20c,"[2, 0, 189, 251, 0, 0, 0, 0]",,,,,,,,
18.174,,,,,,0x20d,"[2, 0, 7, 4, 0, 0, 0, 0]",,,,,,,,
18.180,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
18.193,,,,,,0x20e,"[5, 32, 3, 210, 255, 0, 0, 0]",,,,,,,,
18.201,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
18.204,,,,,,0x20e,"[5, 32, 3, 210, 255, 0, 0, 0]",,,,,,,,
18.207,,,,,,0x20e,"[5, 32, 3, 210, 255, 0, 0, 0]",,,,,,,,
18.222,,,,,,0x20e,"[5, 32, 3, 195, 255, 0, 0, 0]",,,,,,,,
18.224,,,,,,0x20d,"[2, 0, 186, 3, 0, 0, 0, 0]",,,,,,,,
18.226,,,,,,0x70b,[5],,,,,,,,
18.229,,,,,,0x18c,"[3, 0, 139, 5, 205, 251, 110, 0]",,,,,,,,
