time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
10.405,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 89, 255, 0, 0, 0]",,,,,,
10.408,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 135, 5, 159, 251, 176, 0]",,,,,,
10.411,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 123, 5, 221, 3, 50, 0]",,,,,,
10.416,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 95, 251, 0, 0, 0, 0]",,,,,,
10.425,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 89, 255, 0, 0, 0]",,,,,,
10.428,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.433,,,,,,,,,,,,,,,,,,,,,0x28e,"[12, 4, 156, 251, 159, 251, 235, 3]",,,,,,
10.435,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.438,,,,,,,,,,,,,,,,,,,,,0x23a,"[34, 0, 0, 0, 17, 33, 0, 0]",,,,,,
10.457,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 186, 236, 0, 0, 0, 0]",,,,,,
10.461,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 95, 251, 0, 0, 0, 0]",,,,,,
10.466,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 169, 3, 0, 0, 0, 0]",,,,,,
10.472,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
10.476,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 192, 236, 0, 0, 0, 0]",,,,,,
10.480,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 95, 251, 0, 0, 0, 0]",,,,,,
10.483,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 169, 3, 0, 0, 0, 0]",,,,,,
10.485,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
10.492,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 31, 3, 176, 255, 0, 0, 41]",,,,,,
10.496,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 254, 0, 0, 0]",,,,,,
10.500,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.505,,,,,,,,,,,,,,,,,,,,,0x23a,"[50, 0, 0, 0, 17, 33, 0, 0]",,,,,,
10.510,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 123, 5, 200, 3, 81, 0]",,,,,,
10.513,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.522,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 95, 251, 0, 0, 0, 0]",,,,,,
10.525,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 169, 3, 0, 0, 0, 0]",,,,,,
10.549,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 254, 0, 0, 0]",,,,,,
10.552,,,,,,,,,,,,,,,,,,,,,0x28e,"[246, 3, 159, 251, 120, 251, 200, 3]",,,,,,
10.554,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 184, 236, 0, 0, 0, 0]",,,,,,
10.561,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 221, 3, 102, 0]",,,,,,
10.572,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 201, 255, 0, 0, 0]",,,,,,
10.592,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
10.599,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 14, 251, 0, 0, 0, 0]",,,,,,
10.608,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 88, 3, 0, 0, 0, 0]",,,,,,
10.616,,,,,,,,,,,,,,,,,,,,,0x71f,"[5, 147, 241, 48, 0, 72, 176, 45]",,,,,,
10.620,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 133, 5, 115, 251, 219, 0]",,,,,,
10.623,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 33, 3, 142, 255, 0, 0, 41]",,,,,,
10.627,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.633,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 201, 255, 0, 0, 0]",,,,,,
10.636,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.639,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 203, 3, 0, 0, 0, 0]",,,,,,
10.642,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 44, 255, 0, 0, 0]",,,,,,
10.649,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 119, 5, 159, 251, 51, 1]",,,,,,
10.663,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 129, 251, 0, 0, 0, 0]",,,,,,
10.667,,,,,,,,,,,,,,,,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
10.669,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 129, 251, 0, 0, 0, 0]",,,,,,
10.679,,,,,,,,,,,,,,,,,,,,,0x18f,"[138, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.684,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
10.688,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 203, 3, 0, 0, 0, 0]",,,,,,
10.694,,,,,,,,,,,,,,,,,,,,,0x28e,"[221, 3, 159, 251, 115, 251, 179, 3]",,,,,,
10.698,,,,,,,,,,,,,,,,,-0.161,-2.128,0.032,-0.814,,,,,,,,
10.698,-2.128,3.102,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,0.472,-3.028,,,,,,,,,,,,
10.700,,,,,,,,,,,,,,,,,,,,,0x23a,"[98, 0, 0, 0, 17, 33, 0, 0]",,,,,,
10.703,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 135, 5, 149, 251, 195, 0]",,,,,,
10.708,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 50, 0, 0, 0, 0]",,,,,,
10.709,-2.128,3.102,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,0.472,-3.028,,,,,,,,,,,,
10.715,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 62, 251, 0, 0, 0, 0]",,,,,,
10.719,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 50, 0, 0, 0, 0]",,,,,,
10.722,,,,,,,,,,,,,,,,,-0.152,-2.456,0.032,-0.814,,,,,,,,
10.725,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.732,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.738,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 149, 0, 0, 0, 0]",,,,,,
10.749,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 62, 251, 0, 0, 0, 0]",,,,,,
10.755,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 136, 3, 0, 0, 0, 0]",,,,,,
10.760,,,,,,,,,,,,,,,,,,,,,0x18f,"[137, 247, 156, 236, 0, 0, 0, 0]",,,,,,
10.761,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 27, 3, 161, 255, 0, 0, 41]",,,,,,
10.765,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.767,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 221, 3, 147, 0]",,,,,,
10.775,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.778,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,
10.787,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,
10.792,,,,,,,,,,,,,,,,,,,,,0x18f,"[145, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.804,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 136, 5, 176, 251, 194, 0]",,,,,,
10.813,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 149, 0, 0, 0, 0]",,,,,,
10.815,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,
10.818,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 125, 5, 255, 3, 60, 0]",,,,,,
10.821,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 149, 0, 0, 0, 0]",,,,,,
10.828,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 33, 3, 138, 255, 0, 0, 41]",,,,,,
10.833,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.836,,,,,,,,,,,,,,,,,,,,,0x23a,"[130, 0, 0, 0, 17, 33, 0, 0]",,,,,,
10.850,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 122, 5, 175, 251, 160, 0]",,,,,,
10.857,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 36, 252, 0, 0, 0, 0]",,,,,,
10.860,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 36, 252, 0, 0, 0, 0]",,,,,,
10.864,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 110, 4, 0, 0, 0, 0]",,,,,,
10.867,,,,,,,,,,,,,,,,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
10.873,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 155, 255, 0, 0, 0]",,,,,,
10.891,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 36, 252, 0, 0, 0, 0]",,,,,,
10.895,,,,,,,,,,,,,,,,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
10.906,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 110, 4, 0, 0, 0, 0]",,,,,,
10.912,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 94, 0, 0, 0, 0]",,,,,,
10.918,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 37, 3, 208, 255, 0, 0, 41]",,,,,,
10.920,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.921,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 137, 5, 247, 251, 74, 0]",,,,,,
10.923,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 94, 0, 0, 0, 0]",,,,,,
10.924,,,,,,,,,,,,,,,,,,,,,0x70d,[5],,,,,,
10.926,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 177, 251, 0, 0, 0, 0]",,,,,,
10.927,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 251, 3, 0, 0, 0, 0]",,,,,,
10.936,,,,,,,,,,,,,,,,,,,,,0x18f,"[148, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.962,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.972,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 42, 3, 8, 0, 0, 0, 41]",,,,,,
10.975,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
10.977,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 128, 5, 237, 3, 15, 0]",,,,,,
10.980,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
10.990,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 33, 252, 0, 0, 0, 0]",,,,,,
10.995,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 107, 4, 0, 0, 0, 0]",,,,,,
10.997,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.008,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 134, 5, 229, 251, 160, 0]",,,,,,
11.020,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 123, 5, 251, 3, 47, 0]",,,,,,
11.023,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 120, 0, 0, 0, 0]",,,,,,
11.024,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 107, 4, 0, 0, 0, 0]",,,,,,
11.027,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 107, 4, 0, 0, 0, 0]",,,,,,
11.032,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 120, 0, 0, 0, 0]",,,,,,
11.036,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.051,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.053,,,,,,,,,,,,,,,,,,,,,0x28e,"[237, 3, 192, 251, 247, 251, 99, 4]",,,,,,
11.056,,,,,,,,,,,,,,,,,,,,,0x23a,"[178, 0, 0, 0, 17, 33, 0, 0]",,,,,,
11.060,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 123, 5, 245, 251, 97, 0]",,,,,,
11.074,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 174, 251, 0, 0, 0, 0]",,,,,,
11.080,,,,,,,,,,,,,,,,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
11.083,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 248, 3, 0, 0, 0, 0]",,,,,,
11.090,,,,,,,,,,,,,,,,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
11.093,,,,,,,,,,,,,,,,,,,,,0x58d,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,
11.097,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.099,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 46, 255, 0, 0, 0]",,,,,,
11.112,,,,,,,,,,,,,,,,,-0.152,-2.456,0.057,-0.744,,,,,,,,
11.112,-2.456,3.065,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,0.144,-3.356,,,,,,,,,,,,
11.113,,,,,,,,,,,,,,,,,,,,,0x28e,"[237, 3, 245, 251, 247, 251, 99, 4]",,,,,,
11.117,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 46, 255, 0, 0, 0]",,,,,,
11.118,-2.456,3.065,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,0.144,-3.356,,,,,,,,,,,,
11.124,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.127,,,,,,,,,,,,,,,,,-0.143,-2.772,0.057,-0.744,,,,,,,,
11.136,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 164, 236, 0, 0, 0, 0]",,,,,,
11.141,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 63, 251, 0, 0, 0, 0]",,,,,,
11.145,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 137, 3, 0, 0, 0, 0]",,,,,,
11.148,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
11.158,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 25, 3, 238, 255, 0, 0, 41]",,,,,,
11.167,,,,,,,,,,,,,,,,,,,,,0x28e,"[68, 4, 245, 251, 181, 251, 218, 3]",,,,,,
11.171,,,,,,,,,,,,,,,,,,,,,0x70b,[5],,,,,,
11.173,,,,,,,,,,,,,,,,,,,,,0x18f,"[159, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.186,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 63, 251, 0, 0, 0, 0]",,,,,,
11.189,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 137, 3, 0, 0, 0, 0]",,,,,,
11.191,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.196,,,,,,,,,,,,,,,,,,,,,0x70f,"[5, 5, 76, 49, 0, 49, 50, 51]",,,,,,
11.197,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 63, 251, 0, 0, 0, 0]",,,,,,
11.200,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 97, 254, 0, 0, 0]",,,,,,
11.216,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.217,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.223,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 19, 3, 172, 255, 0, 0, 41]",,,,,,
11.236,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
11.240,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 122, 5, 200, 3, 85, 0]",,,,,,
11.248,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
11.251,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 204, 250, 0, 0, 0, 0]",,,,,,
11.254,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 22, 3, 0, 0, 0, 0]",,,,,,
11.256,,,,,,,,,,,,,,,,,,,,,0x0,"[128, 17]",,,,,,
11.265,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 204, 250, 0, 0, 0, 0]",,,,,,
11.276,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 41, 255, 0, 0, 0]",,,,,,
11.284,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 128, 5, 85, 3, 220, 0]",,,,,,
11.293,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
11.295,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 96, 255, 0, 0, 0]",,,,,,
11.296,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.300,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 96, 255, 0, 0, 0]",,,,,,
11.304,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 41, 3, 119, 255, 0, 0, 41]",,,,,,
11.309,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
11.312,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 170, 236, 0, 0, 0, 0]",,,,,,
11.315,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 131, 5, 248, 250, 247, 0]",,,,,,
11.319,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.322,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 60, 251, 0, 0, 0, 0]",,,,,,
11.326,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 134, 3, 0, 0, 0, 0]",,,,,,
11.355,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 134, 3, 0, 0, 0, 0]",,,,,,
11.360,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 96, 255, 0, 0, 0]",,,,,,
11.367,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.370,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 120, 5, 117, 251, 25, 1]",,,,,,
11.372,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 96, 255, 0, 0, 0]",,,,,,
11.382,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 148, 3, 76, 0]",,,,,,
11.397,,,,,,,,,,,,,,,,,,,,,0x28e,"[85, 3, 106, 251, 248, 250, 110, 3]",,,,,,
11.403,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 30, 3, 176, 255, 0, 0, 0]",,,,,,
11.407,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 100, 251, 0, 0, 0, 0]",,,,,,
11.409,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 174, 3, 0, 0, 0, 0]",,,,,,
11.412,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 30, 3, 176, 255, 0, 0, 0]",,,,,,
11.415,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.418,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 134, 5, 81, 251, 194, 0]",,,,,,
11.428,,,,,,,,,,,,,,,,,,,,,0x70c,[5],,,,,,
11.430,,,,,,,,,,,,,,,,,,,,,0x23a,"[18, 0, 0, 0, 17, 33, 0, 0]",,,,,,
11.438,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 123, 5, 179, 3, 77, 0]",,,,,,
11.455,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
11.458,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 52, 1, 0, 0, 0]",,,,,,
11.462,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 231, 3, 0, 0, 0, 0]",,,,,,
11.465,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 231, 3, 0, 0, 0, 0]",,,,,,
11.469,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.475,,,,,,,,,,,,,,,,,,,,,0x28e,"[85, 3, 117, 251, 81, 251, 179, 3]",,,,,,
11.488,,,,,,,,,,,,,,,,,,,,,0x18f,"[135, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.490,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
11.494,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 19, 252, 0, 0, 0, 0]",,,,,,
11.502,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 93, 4, 0, 0, 0, 0]",,,,,,
11.504,,,,,,,,,,,,,,,,,-0.143,-2.772,0.033,-0.800,,,,,,,,
11.511,-2.772,3.100,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-0.172,-3.672,,,,,,,,,,,,
11.513,,,,,,,,,,,,,,,,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
11.519,-2.772,3.100,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-0.172,-3.672,,,,,,,,,,,,
11.532,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 19, 252, 0, 0, 0, 0]",,,,,,
11.537,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 93, 4, 0, 0, 0, 0]",,,,,,
11.540,,,,,,,,,,,,,,,,,-0.123,-3.115,0.033,-0.800,,,,,,,,
11.542,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 52, 1, 0, 0, 0]",,,,,,
11.544,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 124, 5, 52, 4, 53, 0]",,,,,,
11.547,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 52, 1, 0, 0, 0]",,,,,,
11.560,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 115, 255, 0, 0, 0]",,,,,,
11.564,,,,,,,,,,,,,,,,,,,,,0x28e,"[242, 3, 152, 251, 81, 251, 179, 3]",,,,,,
11.568,,,,,,,,,,,,,,,,,,,,,0x23a,"[50, 0, 0, 0, 17, 33, 0, 0]",,,,,,
11.575,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.577,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 123, 5, 212, 251, 91, 0]",,,,,,
11.579,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 208, 4, 0, 0, 0, 0]",,,,,,
11.583,,,,,,,,,,,,,,,,,,,,,0x18f,"[138, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.585,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
11.587,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 134, 252, 0, 0, 0, 0]",,,,,,
11.589,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 208, 4, 0, 0, 0, 0]",,,,,,
11.590,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 115, 255, 0, 0, 0]",,,,,,
11.596,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
11.611,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
11.613,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 115, 255, 0, 0, 0]",,,,,,
11.616,,,,,,,,,,,,,,,,,,,,,0x71f,"[5, 142, 245, 48, 0, 72, 176, 45]",,,,,,
11.618,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
11.620,,,,,,,,,,,,,,,,,,,,,0x23a,"[66, 0, 0, 0, 17, 33, 0, 0]",,,,,,
11.623,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 137, 5, 31, 252, 36, 0]",,,,,,
11.632,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 19, 252, 0, 0, 0, 0]",,,,,,
