time_sec,command,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
40.780,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.129,,3.138,5.707,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,9.307,4.807,0.013,-5.707,-0.003,-0.791
41.133,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.135,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.139,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.141,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.146,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.147,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.174,,3.138,5.707,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.307,4.807,0.013,-5.707,-0.003,-0.791
41.180,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.183,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.187,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.188,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.192,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.194,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.529,,3.139,6.020,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.620,5.120,0.016,-6.020,-0.002,-0.793
41.533,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.536,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.539,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.543,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.545,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.548,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.574,,3.139,6.020,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.620,5.120,0.016,-6.020,-0.002,-0.793
41.578,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.592,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.596,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.598,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.611,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.620,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.930,,-3.139,6.328,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.928,5.428,0.014,-6.328,0.002,-0.758
41.931,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.933,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.937,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.941,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.944,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.947,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.976,,-3.139,6.328,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.928,5.428,0.014,-6.328,0.002,-0.758
41.978,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.981,OPEN_24,,,,,,,,,,,,,,,,,,,,
41.983,CLOSE_26,,,,,,,,,,,,,,,,,,,,
41.986,CLOSE_22,,,,,,,,,,,,,,,,,,,,
41.988,CLOSE_24,,,,,,,,,,,,,,,,,,,,
41.990,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.325,,-3.132,6.642,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.242,5.742,0.022,-6.642,0.008,-0.795
42.327,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.328,OPEN_24,,,,,,,,,,,,,,,,,,,,
42.329,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.330,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.332,CLOSE_24,,,,,,,,,,,,,,,,,,,,
42.333,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.360,,-3.132,6.642,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.242,5.742,0.022,-6.642,0.008,-0.795
42.365,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.366,OPEN_24,,,,,,,,,,,,,,,,,,,,
42.369,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.370,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.371,CLOSE_24,,,,,,,,,,,,,,,,,,,,
42.374,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.723,,-3.124,6.961,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.561,6.061,0.025,-6.961,0.014,-0.789
42.726,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.728,OPEN_24,,,,,,,,,,,,,,,,,,,,
42.730,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.731,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.732,CLOSE_24,,,,,,,,,,,,,,,,,,,,
42.734,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.760,,-3.124,6.961,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.561,6.061,0.025,-6.961,0.014,-0.789
42.764,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.766,OPEN_24,,,,,,,,,,,,,,,,,,,,
42.767,CLOSE_26,,,,,,,,,,,,,,,,,,,,
42.771,CLOSE_22,,,,,,,,,,,,,,,,,,,,
42.774,CLOSE_24,,,,,,,,,,,,,,,,,,,,
42.776,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.129,,-3.092,7.280,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.880,6.380,0.040,-7.280,0.039,-0.793
43.131,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.132,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.133,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.135,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.138,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.139,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.164,,-3.092,7.280,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,10.880,6.380,0.040,-7.280,0.039,-0.793
43.169,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.171,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.173,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.176,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.178,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.184,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.527,,-3.132,7.582,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.182,6.682,0.040,-7.582,0.007,-0.752
43.529,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.530,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.531,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.533,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.534,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.537,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.561,,-3.132,7.582,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.182,6.682,0.040,-7.582,0.007,-0.752
43.563,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.565,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.566,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.569,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.570,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.572,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.929,,-3.099,7.893,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.493,6.993,0.046,-7.893,0.034,-0.790
43.932,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.934,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.936,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.938,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.940,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.943,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.968,,-3.099,7.893,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.493,6.993,0.046,-7.893,0.034,-0.790
43.971,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.973,OPEN_24,,,,,,,,,,,,,,,,,,,,
43.977,CLOSE_26,,,,,,,,,,,,,,,,,,,,
43.981,CLOSE_22,,,,,,,,,,,,,,,,,,,,
43.986,CLOSE_24,,,,,,,,,,,,,,,,,,,,
43.988,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.324,,-3.123,8.207,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.807,7.307,0.054,-8.207,0.015,-0.786
44.329,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.332,OPEN_24,,,,,,,,,,,,,,,,,,,,
44.334,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.338,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.340,CLOSE_24,,,,,,,,,,,,,,,,,,,,
44.344,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.371,,-3.123,8.207,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.807,7.307,0.054,-8.207,0.015,-0.786
44.374,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.377,OPEN_24,,,,,,,,,,,,,,,,,,,,
44.380,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.387,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.390,CLOSE_24,,,,,,,,,,,,,,,,,,,,
44.393,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.725,,-3.136,8.514,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.114,7.614,0.054,-8.514,0.004,-0.764
44.728,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.730,OPEN_24,,,,,,,,,,,,,,,,,,,,
44.735,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.738,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.740,CLOSE_24,,,,,,,,,,,,,,,,,,,,
44.743,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.771,,-3.136,8.514,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.114,7.614,0.054,-8.514,0.004,-0.764
44.774,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.777,OPEN_24,,,,,,,,,,,,,,,,,,,,
44.779,CLOSE_26,,,,,,,,,,,,,,,,,,,,
44.781,CLOSE_22,,,,,,,,,,,,,,,,,,,,
44.786,CLOSE_24,,,,,,,,,,,,,,,,,,,,
44.794,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.129,,-3.111,8.830,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.430,7.930,0.062,-8.830,0.025,-0.811
45.132,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.135,OPEN_24,,,,,,,,,,,,,,,,,,,,
45.137,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.140,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.143,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.146,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.171,,-3.111,8.830,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.430,7.930,0.062,-8.830,0.025,-0.811
45.173,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.174,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.175,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.177,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.179,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.527,,-3.139,9.145,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.745,8.245,0.064,-9.145,0.002,-0.770
45.529,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.532,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.535,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.537,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.542,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.569,,-3.139,9.145,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.745,8.245,0.064,-9.145,0.002,-0.770
45.571,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.574,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.576,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.577,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.579,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.932,,-3.114,9.463,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.063,8.563,0.070,-9.463,0.022,-0.799
45.935,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.937,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.939,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.942,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.944,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.970,,-3.114,9.463,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.063,8.563,0.070,-9.463,0.022,-0.799
45.974,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.976,CLOSE_26,,,,,,,,,,,,,,,,,,,,
45.980,CLOSE_22,,,,,,,,,,,,,,,,,,,,
45.982,CLOSE_24,,,,,,,,,,,,,,,,,,,,
45.983,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.324,,-3.136,9.773,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.373,8.873,0.067,-9.773,0.004,-0.726
46.327,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.330,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.335,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.338,CLOSE_24,,,,,,,,,,,,,,,,,,,,
46.341,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.372,,-3.136,9.773,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.373,8.873,0.067,-9.773,0.004,-0.726
46.376,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.378,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.380,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.384,CLOSE_24,,,,,,,,,,,,,,,,,,,,
46.385,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.727,,-3.127,10.076,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.676,9.176,0.074,-10.076,0.012,-0.796
46.730,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.732,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.734,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.736,CLOSE_24,,,,,,,,,,,,,,,,,,,,
46.738,CLOSE_26,,,,,,,,,,,,,,,,,,,,
46.764,,-3.127,10.076,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",12.192,None,12.192,4,5,4,13.676,9.176,0.074,-10.076,0.012,-0.796
46.768,OPEN_22,,,,,,,,,,,,,,,,,,,,
46.774,OPEN_26,,,,,,,,,,,,,,,,,,,,
46.776,CLOSE_22,,,,,,,,,,,,,,,,,,,,
46.778,CLOSE_24,,,,,,,,,,,,,,,,,,,,
46.779,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.128,,-3.113,10.385,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,13.985,9.485,0.084,-10.385,0.024,-0.828
47.131,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.133,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.135,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.162,,-3.113,10.385,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,13.985,9.485,0.084,-10.385,0.024,-0.828
47.170,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.173,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.177,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.526,,-3.128,10.708,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.308,9.808,0.096,-10.708,0.011,-0.793
47.528,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.530,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.533,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.557,,-3.128,10.708,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.308,9.808,0.096,-10.708,0.011,-0.793
47.558,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.561,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.563,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.930,,3.135,11.024,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.624,10.124,0.098,-11.024,-0.005,-0.783
47.933,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.934,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.940,CLOSE_26,,,,,,,,,,,,,,,,,,,,
47.964,,3.135,11.024,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.624,10.124,0.098,-11.024,-0.005,-0.783
47.970,CLOSE_22,,,,,,,,,,,,,,,,,,,,
47.974,CLOSE_24,,,,,,,,,,,,,,,,,,,,
47.975,CLOSE_26,,,,,,,,,,,,,,,,,,,,
48.325,,-3.123,11.337,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.937,10.437,0.105,-11.337,0.014,-0.739
48.331,CLOSE_22,,,,,,,,,,,,,,,,,,,,
48.332,CLOSE_24,,,,,,,,,,,,,,,,,,,,
48.334,CLOSE_26,,,,,,,,,,,,,,,,,,,,
48.366,,-3.123,11.337,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.937,10.437,0.105,-11.337,0.014,-0.739
48.370,CLOSE_22,,,,,,,,,,,,,,,,,,,,
48.374,CLOSE_24,,,,,,,,,,,,,,,,,,,,
48.376,CLOSE_26,,,,,,,,,,,,,,,,,,,,
48.724,,-3.110,11.643,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.243,10.743,0.114,-11.643,0.025,-0.793
48.726,CLOSE_22,,,,,,,,,,,,,,,,,,,,
48.730,CLOSE_24,,,,,,,,,,,,,,,,,,,,
48.736,CLOSE_26,,,,,,,,,,,,,,,,,,,,
48.763,,-3.110,11.643,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.243,10.743,0.114,-11.643,0.025,-0.793
48.770,CLOSE_22,,,,,,,,,,,,,,,,,,,,
48.772,CLOSE_24,,,,,,,,,,,,,,,,,,,,
48.774,CLOSE_26,,,,,,,,,,,,,,,,,,,,
49.129,,3.135,11.963,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.563,11.063,0.122,-11.963,-0.005,-0.773
49.131,CLOSE_22,,,,,,,,,,,,,,,,,,,,
49.133,CLOSE_24,,,,,,,,,,,,,,,,,,,,
49.134,CLOSE_26,,,,,,,,,,,,,,,,,,,,
49.160,,3.135,11.963,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.563,11.063,0.122,-11.963,-0.005,-0.773
49.162,CLOSE_22,,,,,,,,,,,,,,,,,,,,
49.163,CLOSE_24,,,,,,,,,,,,,,,,,,,,
49.166,CLOSE_26,,,,,,,,,,,,,,,,,,,,
49.529,,-3.108,12.269,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.869,11.369,0.125,-12.269,0.025,-0.739
49.554,,-3.108,12.269,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.869,11.369,0.125,-12.269,0.025,-0.739
49.932,,-3.140,12.577,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.177,11.677,0.130,-12.577,0.001,-0.788
49.959,,-3.140,12.577,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.177,11.677,0.130,-12.577,0.001,-0.788
50.323,,-3.127,12.886,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.486,11.986,0.129,-12.886,0.011,-0.763
